
Host: ed2

DIISManager::extrapolate: bMatrix setup:       0.00u       0.00s   0.000005w      3 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.000023w      3 calls
DIISManager::extrapolate: form new data:       0.00u       0.00s   0.000013w      3 calls
HF: Form G  :       0.00u       0.00s   0.000078w      3 calls
HF: Form F  :       0.00u       0.00s   0.000004w      3 calls
HF: DIIS    :       0.00u       0.00s   0.001626w      3 calls
HF: Form C  :       0.00u       0.00s   0.000042w      3 calls
HF: Form D  :       0.00u       0.00s   0.000001w      3 calls

***********************************************************

Host: ed2

Timers On : Thu Mar 30 11:18:04 2017
Timers Off: Thu Mar 30 11:18:13 2017

Wall Time:        9.00 seconds

JK: (A|mn)  :       0.00u       0.00s   0.000197w      3 calls
JK: (A|Q)^-1/2:       0.06u       0.00s   0.056301w      3 calls
JK: (Q|mn)  :       0.00u       0.00s   0.000020w      3 calls
HF: Form H  :       0.00u       0.00s 0.00774500w      1 call
HF: Form S/X:       0.00u       0.00s 0.00006500w      1 call
HF: Guess   :       0.06u       0.00s 0.05825100w      1 call
SAD Guess   :       0.05u       0.00s 0.05119800w      1 call
JK: D       :       0.00u       0.02s   0.012517w  25010 calls
JK: USO2AO  :       0.00u       0.00s   0.023412w  25010 calls
JK: JK      :       0.20u       0.10s   0.434686w  25010 calls
JK: J       :       0.05u       0.03s   0.072612w  25010 calls
JK: J1      :       0.02u       0.00s   0.025458w  50017 calls
JK: J2      :       0.01u       0.02s   0.020349w  50017 calls
JK: K       :       0.08u       0.05s   0.174931w  25010 calls
JK: K1      :       0.08u       0.02s   0.113351w  75020 calls
JK: K2      :       0.00u       0.02s   0.025924w  50015 calls
JK: AO2USO  :       0.00u       0.00s   0.006224w  25010 calls
DIISManager::add_entry:       0.00u       0.00s   0.001491w      4 calls
DIISManager::extrapolate:       0.00u       0.00s   0.000047w      3 calls
DIISManager::extrapolate: bMatrix setup:       0.00u       0.00s   0.000005w      3 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.000022w      3 calls
DIISManager::extrapolate: form new data:       0.00u       0.00s   0.000013w      3 calls
HF: Form G  :       0.00u       0.00s   0.000075w      3 calls
HF: Form F  :       0.00u       0.00s   0.000004w      3 calls
HF: DIIS    :       0.00u       0.00s   0.001520w      3 calls
HF: Form C  :       0.00u       0.00s   0.000039w      3 calls
HF: Form D  :       0.00u       0.00s   0.000000w      3 calls

***********************************************************

Host: ed2

Timers On : Thu Mar 30 11:21:07 2017
Timers Off: Thu Mar 30 11:21:16 2017

Wall Time:        9.00 seconds

JK: (A|mn)  :       0.00u       0.00s   0.000182w      3 calls
JK: (A|Q)^-1/2:       0.04u       0.00s   0.055705w      3 calls
JK: (Q|mn)  :       0.00u       0.00s   0.000021w      3 calls
HF: Form H  :       0.01u       0.00s 0.00716900w      1 call
HF: Form S/X:       0.00u       0.00s 0.00006500w      1 call
HF: Guess   :       0.05u       0.00s 0.05813400w      1 call
SAD Guess   :       0.04u       0.00s 0.04925600w      1 call
JK: D       :       0.03u       0.01s   0.014323w  25010 calls
JK: USO2AO  :       0.01u       0.00s   0.024965w  25010 calls
JK: JK      :       0.09u       0.04s   0.448438w  25010 calls
JK: J       :       0.01u       0.02s   0.074116w  25010 calls
JK: J1      :       0.00u       0.01s   0.026254w  50017 calls
JK: J2      :       0.00u       0.01s   0.020871w  50017 calls
JK: K       :       0.03u       0.02s   0.182863w  25010 calls
JK: K1      :       0.02u       0.01s   0.118999w  75020 calls
JK: K2      :       0.01u       0.00s   0.026160w  50015 calls
JK: AO2USO  :       0.00u       0.00s   0.006247w  25010 calls
DIISManager::add_entry:       0.00u       0.00s   0.005805w      4 calls
DIISManager::extrapolate:       0.00u       0.00s   0.000067w      3 calls
DIISManager::extrapolate: bMatrix setup:       0.00u       0.00s   0.000005w      3 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.000037w      3 calls
DIISManager::extrapolate: form new data:       0.00u       0.00s   0.000015w      3 calls
HF: Form G  :       0.00u       0.00s   0.000078w      3 calls
HF: Form F  :       0.00u       0.00s   0.000003w      3 calls
HF: DIIS    :       0.00u       0.00s   0.005852w      3 calls
HF: Form C  :       0.00u       0.00s   0.000043w      3 calls
HF: Form D  :       0.00u       0.00s   0.000002w      3 calls

***********************************************************

Host: ed2

Timers On : Thu Mar 30 11:29:39 2017
Timers Off: Thu Mar 30 11:29:49 2017

Wall Time:       10.00 seconds

JK: (A|mn)  :       0.00u       0.00s   0.000174w      3 calls
JK: (A|Q)^-1/2:       0.04u       0.00s   0.055334w      3 calls
JK: (Q|mn)  :       0.00u       0.00s   0.000021w      3 calls
HF: Form H  :       0.00u       0.01s 0.00701400w      1 call
HF: Form S/X:       0.00u       0.00s 0.00006000w      1 call
HF: Guess   :       0.05u       0.00s 0.05605200w      1 call
SAD Guess   :       0.05u       0.00s 0.05048500w      1 call
JK: D       :       0.02u       0.00s   0.013797w  25010 calls
JK: USO2AO  :       0.02u       0.00s   0.023504w  25010 calls
JK: JK      :       0.39u       0.02s   0.438936w  25010 calls
JK: J       :       0.08u       0.00s   0.072838w  25010 calls
JK: J1      :       0.01u       0.00s   0.025747w  50017 calls
JK: J2      :       0.03u       0.00s   0.020825w  50017 calls
JK: K       :       0.10u       0.01s   0.176820w  25010 calls
JK: K1      :       0.07u       0.00s   0.114673w  75020 calls
JK: K2      :       0.01u       0.01s   0.026039w  50015 calls
JK: AO2USO  :       0.01u       0.00s   0.006370w  25010 calls
DIISManager::add_entry:       0.00u       0.00s   0.001432w      4 calls
DIISManager::extrapolate:       0.00u       0.00s   0.000048w      3 calls
DIISManager::extrapolate: bMatrix setup:       0.00u       0.00s   0.000006w      3 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.000024w      3 calls
DIISManager::extrapolate: form new data:       0.00u       0.00s   0.000013w      3 calls
HF: Form G  :       0.00u       0.00s   0.000089w      3 calls
HF: Form F  :       0.00u       0.00s   0.000004w      3 calls
HF: DIIS    :       0.00u       0.00s   0.001461w      3 calls
HF: Form C  :       0.00u       0.00s   0.000041w      3 calls
HF: Form D  :       0.00u       0.00s   0.000001w      3 calls

***********************************************************

Host: ed2

Timers On : Thu Mar 30 11:34:18 2017
Timers Off: Thu Mar 30 11:34:28 2017

Wall Time:       10.00 seconds

JK: (A|mn)  :       0.00u       0.00s   0.000178w      3 calls
JK: (A|Q)^-1/2:       0.05u       0.00s   0.055648w      3 calls
JK: (Q|mn)  :       0.00u       0.00s   0.000020w      3 calls
HF: Form H  :       0.00u       0.01s 0.00829800w      1 call
HF: Form S/X:       0.00u       0.00s 0.00013200w      1 call
HF: Guess   :       0.06u       0.00s 0.05874200w      1 call
SAD Guess   :       0.05u       0.00s 0.04702500w      1 call
JK: D       :       0.02u       0.02s   0.014007w  25010 calls
JK: USO2AO  :       0.02u       0.02s   0.024365w  25010 calls
JK: JK      :       0.44u       0.07s   0.438665w  25010 calls
JK: J       :       0.07u       0.04s   0.072567w  25010 calls
JK: J1      :       0.03u       0.02s   0.025464w  50017 calls
JK: J2      :       0.02u       0.00s   0.020462w  50017 calls
JK: K       :       0.21u       0.02s   0.177646w  25010 calls
JK: K1      :       0.18u       0.01s   0.114688w  75020 calls
JK: K2      :       0.01u       0.00s   0.026133w  50015 calls
JK: AO2USO  :       0.00u       0.00s   0.006326w  25010 calls
DIISManager::add_entry:       0.00u       0.00s   0.001518w      4 calls
DIISManager::extrapolate:       0.00u       0.00s   0.000048w      3 calls
DIISManager::extrapolate: bMatrix setup:       0.00u       0.00s   0.000005w      3 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.000022w      3 calls
DIISManager::extrapolate: form new data:       0.00u       0.00s   0.000012w      3 calls
HF: Form G  :       0.00u       0.00s   0.000079w      3 calls
HF: Form F  :       0.00u       0.00s   0.000005w      3 calls
HF: DIIS    :       0.00u       0.00s   0.001552w      3 calls
HF: Form C  :       0.00u       0.00s   0.000043w      3 calls
HF: Form D  :       0.00u       0.00s   0.000001w      3 calls

***********************************************************

Host: ed2

Timers On : Thu Mar 30 11:37:08 2017
Timers Off: Thu Mar 30 11:37:18 2017

Wall Time:       10.00 seconds

JK: (A|mn)  :       0.00u       0.00s   0.000190w      3 calls
JK: (A|Q)^-1/2:       0.06u       0.00s   0.055841w      3 calls
JK: (Q|mn)  :       0.00u       0.00s   0.000021w      3 calls
HF: Form H  :       0.00u       0.01s 0.00750600w      1 call
HF: Form S/X:       0.00u       0.00s 0.00004400w      1 call
HF: Guess   :       0.05u       0.00s 0.05897900w      1 call
SAD Guess   :       0.05u       0.00s 0.05283300w      1 call
JK: D       :       0.00u       0.01s   0.013503w  25010 calls
JK: USO2AO  :       0.02u       0.01s   0.024240w  25010 calls
JK: JK      :       0.14u       0.07s   0.439445w  25010 calls
JK: J       :       0.04u       0.02s   0.073629w  25010 calls
JK: J1      :       0.01u       0.00s   0.026136w  50017 calls
JK: J2      :       0.01u       0.00s   0.020482w  50017 calls
JK: K       :       0.07u       0.04s   0.177041w  25010 calls
JK: K1      :       0.05u       0.02s   0.113136w  75020 calls
JK: K2      :       0.00u       0.02s   0.026332w  50015 calls
JK: AO2USO  :       0.01u       0.00s   0.006390w  25010 calls
DIISManager::add_entry:       0.00u       0.00s   0.001436w      4 calls
DIISManager::extrapolate:       0.00u       0.00s   0.000051w      3 calls
DIISManager::extrapolate: bMatrix setup:       0.00u       0.00s   0.000006w      3 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.000023w      3 calls
DIISManager::extrapolate: form new data:       0.00u       0.00s   0.000015w      3 calls
HF: Form G  :       0.00u       0.00s   0.000077w      3 calls
HF: Form F  :       0.00u       0.00s   0.000005w      3 calls
HF: DIIS    :       0.00u       0.00s   0.001468w      3 calls
HF: Form C  :       0.00u       0.00s   0.000044w      3 calls
HF: Form D  :       0.00u       0.00s   0.000001w      3 calls

***********************************************************

Host: ed2

Timers On : Thu Mar 30 11:39:34 2017
Timers Off: Thu Mar 30 11:39:44 2017

Wall Time:       10.00 seconds

JK: (A|mn)  :       0.00u       0.00s   0.000185w      3 calls
JK: (A|Q)^-1/2:       0.06u       0.00s   0.055789w      3 calls
JK: (Q|mn)  :       0.00u       0.00s   0.000021w      3 calls
HF: Form H  :       0.00u       0.01s 0.00705900w      1 call
HF: Form S/X:       0.00u       0.00s 0.00006000w      1 call
HF: Guess   :       0.05u       0.00s 0.05682200w      1 call
SAD Guess   :       0.05u       0.00s 0.05079200w      1 call
JK: D       :       0.00u       0.00s   0.013208w  25010 calls
JK: USO2AO  :       0.02u       0.00s   0.025847w  25010 calls
JK: JK      :       0.13u       0.08s   0.443710w  25010 calls
JK: J       :       0.03u       0.01s   0.072864w  25010 calls
JK: J1      :       0.01u       0.00s   0.025742w  50017 calls
JK: J2      :       0.00u       0.00s   0.020172w  50017 calls
JK: K       :       0.04u       0.06s   0.179614w  25010 calls
JK: K1      :       0.03u       0.00s   0.116347w  75020 calls
JK: K2      :       0.01u       0.01s   0.026283w  50015 calls
JK: AO2USO  :       0.00u       0.00s   0.006628w  25010 calls
DIISManager::add_entry:       0.00u       0.00s   0.001726w      4 calls
DIISManager::extrapolate:       0.00u       0.00s   0.000053w      3 calls
DIISManager::extrapolate: bMatrix setup:       0.00u       0.00s   0.000006w      3 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.000024w      3 calls
DIISManager::extrapolate: form new data:       0.00u       0.00s   0.000015w      3 calls
HF: Form G  :       0.00u       0.00s   0.000079w      3 calls
HF: Form F  :       0.00u       0.00s   0.000004w      3 calls
HF: DIIS    :       0.00u       0.00s   0.001757w      3 calls
HF: Form C  :       0.00u       0.00s   0.000044w      3 calls
HF: Form D  :       0.00u       0.00s   0.000003w      3 calls

***********************************************************

Host: ed2

Timers On : Thu Mar 30 11:43:20 2017
Timers Off: Thu Mar 30 11:43:30 2017

Wall Time:       10.00 seconds

JK: (A|mn)  :       0.00u       0.00s   0.000177w      3 calls
JK: (A|Q)^-1/2:       0.05u       0.00s   0.055597w      3 calls
JK: (Q|mn)  :       0.00u       0.00s   0.000020w      3 calls
HF: Form H  :       0.00u       0.01s 0.00776800w      1 call
HF: Form S/X:       0.00u       0.00s 0.00006500w      1 call
HF: Guess   :       0.06u       0.00s 0.05699300w      1 call
SAD Guess   :       0.05u       0.00s 0.05118200w      1 call
JK: D       :       0.01u       0.02s   0.013691w  25010 calls
JK: USO2AO  :       0.00u       0.02s   0.024896w  25010 calls
JK: JK      :       0.46u       0.07s   0.442530w  25010 calls
JK: J       :       0.08u       0.03s   0.072962w  25010 calls
JK: J1      :       0.03u       0.00s   0.025859w  50017 calls
JK: J2      :       0.01u       0.01s   0.020433w  50017 calls
JK: K       :       0.18u       0.03s   0.176684w  25010 calls
JK: K1      :       0.12u       0.02s   0.114302w  75020 calls
JK: K2      :       0.03u       0.00s   0.026024w  50015 calls
JK: AO2USO  :       0.00u       0.00s   0.006465w  25010 calls
DIISManager::add_entry:       0.00u       0.00s   0.001669w      4 calls
DIISManager::extrapolate:       0.00u       0.00s   0.000049w      3 calls
DIISManager::extrapolate: bMatrix setup:       0.00u       0.00s   0.000005w      3 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.000024w      3 calls
DIISManager::extrapolate: form new data:       0.00u       0.00s   0.000013w      3 calls
HF: Form G  :       0.00u       0.00s   0.000077w      3 calls
HF: Form F  :       0.00u       0.00s   0.000003w      3 calls
HF: DIIS    :       0.00u       0.00s   0.001701w      3 calls
HF: Form C  :       0.00u       0.00s   0.000042w      3 calls
HF: Form D  :       0.00u       0.00s   0.000002w      3 calls

***********************************************************

Host: ed2

Timers On : Thu Mar 30 11:47:47 2017
Timers Off: Thu Mar 30 11:47:57 2017

Wall Time:       10.00 seconds

JK: (A|mn)  :       0.00u       0.00s   0.000186w      3 calls
JK: (A|Q)^-1/2:       0.06u       0.00s   0.055774w      3 calls
JK: (Q|mn)  :       0.00u       0.00s   0.000020w      3 calls
HF: Form H  :       0.00u       0.00s 0.00767600w      1 call
HF: Form S/X:       0.00u       0.00s 0.00006100w      1 call
HF: Guess   :       0.06u       0.00s 0.05805400w      1 call
SAD Guess   :       0.05u       0.00s 0.05228300w      1 call
JK: D       :       0.00u       0.01s   0.013291w  25010 calls
JK: USO2AO  :       0.01u       0.00s   0.024659w  25010 calls
JK: JK      :       0.37u       0.09s   0.438231w  25010 calls
JK: J       :       0.02u       0.05s   0.071864w  25010 calls
JK: J1      :       0.01u       0.02s   0.025370w  50017 calls
JK: J2      :       0.01u       0.00s   0.020479w  50017 calls
JK: K       :       0.15u       0.02s   0.177526w  25010 calls
JK: K1      :       0.08u       0.00s   0.114378w  75020 calls
JK: K2      :       0.06u       0.02s   0.026198w  50015 calls
JK: AO2USO  :       0.01u       0.01s   0.006289w  25010 calls
DIISManager::add_entry:       0.00u       0.00s   0.001395w      4 calls
DIISManager::extrapolate:       0.00u       0.00s   0.000050w      3 calls
DIISManager::extrapolate: bMatrix setup:       0.00u       0.00s   0.000005w      3 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.000023w      3 calls
DIISManager::extrapolate: form new data:       0.00u       0.00s   0.000016w      3 calls
HF: Form G  :       0.00u       0.00s   0.000078w      3 calls
HF: Form F  :       0.00u       0.00s   0.000005w      3 calls
HF: DIIS    :       0.00u       0.00s   0.001427w      3 calls
HF: Form C  :       0.00u       0.00s   0.000042w      3 calls
HF: Form D  :       0.00u       0.00s   0.000002w      3 calls

***********************************************************

Host: ed2

Timers On : Thu Mar 30 11:50:45 2017
Timers Off: Thu Mar 30 11:50:55 2017

Wall Time:       10.00 seconds

JK: (A|mn)  :       0.00u       0.00s   0.000178w      3 calls
JK: (A|Q)^-1/2:       0.06u       0.00s   0.056031w      3 calls
JK: (Q|mn)  :       0.00u       0.00s   0.000021w      3 calls
HF: Form H  :       0.00u       0.00s 0.00775000w      1 call
HF: Form S/X:       0.00u       0.00s 0.00005800w      1 call
HF: Guess   :       0.06u       0.00s 0.05804000w      1 call
SAD Guess   :       0.05u       0.00s 0.05102300w      1 call
JK: D       :       0.00u       0.00s   0.014065w  25010 calls
JK: USO2AO  :       0.04u       0.00s   0.025226w  25010 calls
JK: JK      :       0.32u       0.05s   0.439815w  25010 calls
JK: J       :       0.03u       0.01s   0.072523w  25010 calls
JK: J1      :       0.02u       0.00s   0.025982w  50017 calls
JK: J2      :       0.01u       0.00s   0.020221w  50017 calls
JK: K       :       0.10u       0.01s   0.176984w  25010 calls
JK: K1      :       0.08u       0.00s   0.114035w  75020 calls
JK: K2      :       0.01u       0.00s   0.025688w  50015 calls
JK: AO2USO  :       0.01u       0.00s   0.006076w  25010 calls
DIISManager::add_entry:       0.00u       0.00s   0.001517w      4 calls
DIISManager::extrapolate:       0.00u       0.00s   0.000051w      3 calls
DIISManager::extrapolate: bMatrix setup:       0.00u       0.00s   0.000005w      3 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.000024w      3 calls
DIISManager::extrapolate: form new data:       0.00u       0.00s   0.000017w      3 calls
HF: Form G  :       0.00u       0.00s   0.000077w      3 calls
HF: Form F  :       0.00u       0.00s   0.000004w      3 calls
HF: DIIS    :       0.00u       0.00s   0.001549w      3 calls
HF: Form C  :       0.00u       0.00s   0.000042w      3 calls
HF: Form D  :       0.00u       0.00s   0.000001w      3 calls

***********************************************************

Host: ed2

Timers On : Thu Mar 30 11:53:10 2017
Timers Off: Thu Mar 30 11:53:20 2017

Wall Time:       10.00 seconds

JK: (A|mn)  :       0.00u       0.00s   0.000186w      3 calls
JK: (A|Q)^-1/2:       0.06u       0.00s   0.056544w      3 calls
JK: (Q|mn)  :       0.00u       0.00s   0.000023w      3 calls
HF: Form H  :       0.00u       0.00s 0.00701200w      1 call
HF: Form S/X:       0.00u       0.00s 0.00006700w      1 call
HF: Guess   :       0.06u       0.00s 0.05739100w      1 call
SAD Guess   :       0.05u       0.00s 0.05356500w      1 call
JK: D       :       0.02u       0.00s   0.013864w  25010 calls
JK: USO2AO  :       0.00u       0.01s   0.025072w  25010 calls
JK: JK      :       0.27u       0.07s   0.441955w  25010 calls
JK: J       :       0.02u       0.04s   0.073285w  25010 calls
JK: J1      :       0.02u       0.01s   0.025661w  50017 calls
JK: J2      :       0.00u       0.01s   0.020485w  50017 calls
JK: K       :       0.10u       0.03s   0.177992w  25010 calls
JK: K1      :       0.06u       0.03s   0.114555w  75020 calls
JK: K2      :       0.03u       0.00s   0.026324w  50015 calls
JK: AO2USO  :       0.01u       0.00s   0.006071w  25010 calls
DIISManager::add_entry:       0.00u       0.00s   0.001499w      4 calls
DIISManager::extrapolate:       0.00u       0.00s   0.000049w      3 calls
DIISManager::extrapolate: bMatrix setup:       0.00u       0.00s   0.000006w      3 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.000025w      3 calls
DIISManager::extrapolate: form new data:       0.00u       0.00s   0.000014w      3 calls
HF: Form G  :       0.00u       0.00s   0.000077w      3 calls
HF: Form F  :       0.00u       0.00s   0.000005w      3 calls
HF: DIIS    :       0.00u       0.00s   0.001528w      3 calls
HF: Form C  :       0.00u       0.00s   0.000041w      3 calls
HF: Form D  :       0.00u       0.00s   0.000002w      3 calls

***********************************************************

Host: ed2

Timers On : Thu Mar 30 11:54:57 2017
Timers Off: Thu Mar 30 11:55:07 2017

Wall Time:       10.00 seconds

JK: (A|mn)  :       0.00u       0.00s   0.000187w      3 calls
JK: (A|Q)^-1/2:       0.06u       0.00s   0.055348w      3 calls
JK: (Q|mn)  :       0.00u       0.00s   0.000021w      3 calls
HF: Form H  :       0.00u       0.00s 0.04214700w      1 call
HF: Form S/X:       0.00u       0.00s 0.00006300w      1 call
HF: Guess   :       0.06u       0.00s 0.05561200w      1 call
SAD Guess   :       0.05u       0.00s 0.04802300w      1 call
JK: D       :       0.01u       0.01s   0.014405w  25010 calls
JK: USO2AO  :       0.02u       0.01s   0.025109w  25010 calls
JK: JK      :       0.28u       0.10s   0.439748w  25010 calls
JK: J       :       0.07u       0.02s   0.071672w  25010 calls
JK: J1      :       0.01u       0.00s   0.025213w  50017 calls
JK: J2      :       0.04u       0.01s   0.020246w  50017 calls
JK: K       :       0.11u       0.07s   0.177810w  25010 calls
JK: K1      :       0.08u       0.01s   0.114264w  75020 calls
JK: K2      :       0.00u       0.01s   0.025914w  50015 calls
JK: AO2USO  :       0.00u       0.00s   0.006351w  25010 calls
DIISManager::add_entry:       0.00u       0.00s   0.001736w      4 calls
DIISManager::extrapolate:       0.00u       0.00s   0.000050w      3 calls
DIISManager::extrapolate: bMatrix setup:       0.00u       0.00s   0.000006w      3 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.000024w      3 calls
DIISManager::extrapolate: form new data:       0.00u       0.00s   0.000014w      3 calls
HF: Form G  :       0.00u       0.00s   0.000081w      3 calls
HF: Form F  :       0.00u       0.00s   0.000005w      3 calls
HF: DIIS    :       0.00u       0.00s   0.001768w      3 calls
HF: Form C  :       0.00u       0.00s   0.000043w      3 calls
HF: Form D  :       0.00u       0.00s   0.000002w      3 calls

***********************************************************

Host: ed2

Timers On : Thu Mar 30 11:56:16 2017
Timers Off: Thu Mar 30 11:56:26 2017

Wall Time:       10.00 seconds

JK: (A|mn)  :       0.01u       0.00s   0.000186w      3 calls
JK: (A|Q)^-1/2:       0.04u       0.00s   0.055907w      3 calls
JK: (Q|mn)  :       0.00u       0.00s   0.000020w      3 calls
HF: Form H  :       0.01u       0.00s 0.00757300w      1 call
HF: Form S/X:       0.00u       0.00s 0.00007800w      1 call
HF: Guess   :       0.05u       0.00s 0.05859700w      1 call
SAD Guess   :       0.05u       0.00s 0.05470700w      1 call
JK: D       :       0.01u       0.00s   0.013768w  25010 calls
JK: USO2AO  :       0.00u       0.02s   0.025931w  25010 calls
JK: JK      :       0.21u       0.12s   0.437803w  25010 calls
JK: J       :       0.02u       0.04s   0.072010w  25010 calls
JK: J1      :       0.02u       0.00s   0.025667w  50017 calls
JK: J2      :       0.00u       0.02s   0.020232w  50017 calls
JK: K       :       0.10u       0.06s   0.175255w  25010 calls
JK: K1      :       0.08u       0.02s   0.112771w  75020 calls
JK: K2      :       0.01u       0.02s   0.026188w  50015 calls
JK: AO2USO  :       0.01u       0.02s   0.006456w  25010 calls
DIISManager::add_entry:       0.00u       0.00s   0.001636w      4 calls
DIISManager::extrapolate:       0.00u       0.00s   0.000050w      3 calls
DIISManager::extrapolate: bMatrix setup:       0.00u       0.00s   0.000007w      3 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.000024w      3 calls
DIISManager::extrapolate: form new data:       0.00u       0.00s   0.000016w      3 calls
HF: Form G  :       0.00u       0.00s   0.000076w      3 calls
HF: Form F  :       0.00u       0.00s   0.000005w      3 calls
HF: DIIS    :       0.00u       0.00s   0.001667w      3 calls
HF: Form C  :       0.00u       0.00s   0.000044w      3 calls
HF: Form D  :       0.00u       0.00s   0.000002w      3 calls

***********************************************************

Host: ed2

Timers On : Thu Mar 30 12:16:00 2017
Timers Off: Thu Mar 30 12:16:59 2017

Wall Time:       59.00 seconds

JK: (A|mn)  :       0.00u       0.00s   0.000186w      3 calls
JK: (A|Q)^-1/2:       0.06u       0.00s   0.056508w      3 calls
JK: (Q|mn)  :       0.00u       0.00s   0.000021w      3 calls
HF: Form H  :       0.00u       0.00s 0.00764900w      1 call
HF: Form S/X:       0.00u       0.00s 0.00006300w      1 call
HF: Guess   :       0.06u       0.00s 0.05825300w      1 call
SAD Guess   :       0.05u       0.00s 0.05085900w      1 call
JK: D       :       0.88u       0.19s   0.946225w 2500010 calls
JK: USO2AO  :       1.50u       0.26s   1.771165w 2500010 calls
JK: JK      :      30.59u       6.61s      37.48w 2500010 calls
JK: J       :       5.26u       2.00s   6.752981w 2500010 calls
JK: J1      :       1.62u       0.51s   2.252287w 5000017 calls
JK: J2      :       1.59u       0.47s   2.041252w 5000017 calls
JK: K       :      13.08u       3.13s      16.52w 2500010 calls
JK: K1      :       8.14u       1.45s      10.46w 7500020 calls
JK: K2      :       2.09u       0.43s   2.593388w 5000015 calls
JK: AO2USO  :       0.53u       0.17s   0.554053w 2500010 calls
DIISManager::add_entry:       0.00u       0.00s   0.001629w      4 calls
DIISManager::extrapolate:       0.00u       0.00s   0.000049w      3 calls
DIISManager::extrapolate: bMatrix setup:       0.00u       0.00s   0.000007w      3 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.000023w      3 calls
DIISManager::extrapolate: form new data:       0.00u       0.00s   0.000014w      3 calls
HF: Form G  :       0.00u       0.00s   0.000078w      3 calls
HF: Form F  :       0.00u       0.00s   0.000004w      3 calls
HF: DIIS    :       0.00u       0.00s   0.001661w      3 calls
HF: Form C  :       0.00u       0.00s   0.000043w      3 calls
HF: Form D  :       0.00u       0.00s   0.000001w      3 calls

***********************************************************

Host: ed2

Timers On : Thu Mar 30 13:48:09 2017
Timers Off: Thu Mar 30 14:03:37 2017

Wall Time:      928.00 seconds

JK: (A|mn)  :       0.00u       0.00s   0.000228w      3 calls
JK: (A|Q)^-1/2:       0.05u       0.00s   0.056466w      3 calls
JK: (Q|mn)  :       0.00u       0.00s   0.000021w      3 calls
HF: Form H  :       0.00u       0.00s 0.00765300w      1 call
HF: Form S/X:       0.00u       0.00s 0.00005600w      1 call
HF: Guess   :       0.05u       0.00s 0.05837300w      1 call
SAD Guess   :       0.05u       0.00s 0.05278200w      1 call
JK: D       :       1.28u       0.69s   1.513944w 2500010 calls
JK: USO2AO  :       1.87u       0.47s   2.677011w 2500010 calls
JK: JK      :      33.96u       9.10s      46.39w 2500010 calls
JK: J       :       5.23u       2.93s   7.585014w 2500010 calls
JK: J1      :       1.86u       0.76s   2.684509w 5000017 calls
JK: J2      :       1.33u       0.63s   2.143848w 5000017 calls
JK: K       :      13.91u       4.03s      18.78w 2500010 calls
JK: K1      :       9.36u       1.80s      12.19w 7500020 calls
JK: K2      :       1.76u       0.55s   2.695270w 5000015 calls
JK: AO2USO  :       0.40u       0.34s   0.641645w 2500010 calls
DIISManager::add_entry:       0.00u       0.00s   0.001683w      4 calls
DIISManager::extrapolate:       0.00u       0.00s   0.000057w      3 calls
DIISManager::extrapolate: bMatrix setup:       0.00u       0.00s   0.000006w      3 calls
DIISManager::extrapolate: bMatrix pseudoinverse:       0.00u       0.00s   0.000026w      3 calls
DIISManager::extrapolate: form new data:       0.00u       0.00s   0.000018w      3 calls
HF: Form G  :       0.01u       0.00s   0.000083w      3 calls
HF: Form F  :       0.00u       0.00s   0.000005w      3 calls
HF: DIIS    :       0.00u       0.00s   0.001719w      3 calls
HF: Form C  :       0.00u       0.00s   0.000046w      3 calls
HF: Form D  :       0.00u       0.00s   0.000001w      3 calls

***********************************************************

Host: ed2

Timers On : Fri Mar 31 11:56:19 2017
Timers Off: Fri Mar 31 12:10:29 2017

Wall Time:      850.00 seconds

JK: (A|mn)  :       0.00u       0.00s   0.000200w      3 calls
JK: (A|Q)^-1/2:       0.06u       0.00s   0.056652w      3 calls
JK: (Q|mn)  :       0.00u       0.00s   0.000020w      3 calls
HF: Form H  :       0.00u       0.00s 0.00730500w      1 call
HF: Form S/X:       0.00u       0.00s 0.00006500w      1 call
HF: Guess   :       0.06u       0.00s 0.05842000w      1 call
SAD Guess   :       0.05u       0.00s 0.05357400w      1 call
JK: D       :       1.10u       0.83s   1.488242w 2500010 calls
